번호,상호,영업표지,대표자,등록번호,업종
177,더원(Theone),뚱쓰부대찌개,정율수,20200768,한식
178,(주)행복한상상에프앤비,고기굽는방앗간,이미숙,20190743,한식
179,국가대표윤푸드,성윤 국가대표 아구찜 앤 알곤이찜,황성윤,20200396,한식
180,(주)두꺼비에프앤비,혼바비언,김연경,20200762,한식
181,(주)김명자,김명자낙지마당,김명자,20100100256,한식
182,(주)비엔에스푸드,전주남문조춘자토종피순대국,변성환,20130245,한식
183,양대장,양대장,정환규,20191150,한식
184,(주)이동진꼬끼오닭개장,이동진꼬끼오닭개장,이응찬,20190551,한식
185,(유)지민,돔베초밥,하태향,20180769,한식
186,(주)두리맛푸드,두리맛감자탕,최광문,20090100582,한식
187,(주)보성녹돈,한패,한문교,20150416,한식
188,(주)일오,일오닭갈비,김성완,20141016,한식
189,TASTYPLATFORM(테이스티플랫폼),바보돼지두마리,김태병,20170965,한식
190,(주)보성녹돈,새벽나주곰탕,한문교,20181118,한식
191,원에프씨(주),오빠부대,김민석,20191176,한식
192,(주)씨제이디푸드시스템,청진동해장국,조형균,20080100125,한식
193,(주)호수코리아,호수꼬치,허은경 김사름,20161120,한식
194,농업회사법인유한회사신가네,신가네정읍막창구이,김종성,20180981,한식
195,아수라불닭발,아수라불닭발,김상만,20191217,한식
196,토리고야패밀리(주),조옥당,박진수,20180957,한식
197,엠제이더블유(주),숯칼손칼국수,김명준,20200761,한식
198,(주)네오플레이트,한림돈가,한성희,20191409,한식
199,(주)한소반,수돈재,장명관,20170124,한식
200,솔로테이블,일인분혼밥족솔로테이블신스2018,김한빛,20200769,한식
201,(주)모두가족,동춘돌곱창,정하연,20200056,한식
202,씨지에프(주),존가네,조재창,20180047,한식
203,(주)에이치지푸드,홍게데이(HONGGEDAY),정재우,20181143,한식
204,농업회사법인유한회사신가네,신가네정읍국밥,김종성,20150910,한식
205,(주)브랜드그라운드,청년순대국,정명진,20200756,한식
206,(주)공존컴퍼니,두부만드는사람들,노정욱,20191140,한식
207,해방곱창전주본점,해방곱창,강민철,20200546,한식
208,(주)마당쇠,마당쇠껍데기와소금구이,이경희,20130525,한식
209,(주)이랜드이츠,반궁,김완식,20181368,한식
210,자연감자탕,자연고구마순감자탕,송윤자,20200750,한식
211,(주)맛있는에프앤비,배부장찌개,문성훈,20160395,한식
212,한결프렌차이즈,한결통아구찜,Han Jingzhe,20200757,한식
213,(주)가인채,가인채,"전주성, 김정순",20100100383,한식
214,(주)이랜드이츠,후원,김완식,20080100255,한식
215,(주)기영에프앤비,두찜,이기영,20160858,한식
216,(주)길성이,길성이,윤기한,20080500027,한식
217,(주)아라에프엔비,반반식당,장상균,20161138,한식
218,다찜민락점,다찜,김민석,20190727,한식
219,태연푸드(주),김태연 국민 동태탕?찜,김태연,20200470,한식
220,(주)문삼에프앤비,문어부인삼교비,김득훈,20170251,한식
221,원딜리버리,꼬기만땅 점보비빔밥,김지나,20200731,한식
222,푸드딜라이트,감동까스,지현우,20180948,한식
223,(주)지강푸드,돈오락쪽갈비,황규하,20100300029,한식
224,(주)드림위드에프씨,갈통삼,이희경,20170854,한식
225,장만호에프씨협동조합,장만호양지국밥,김종원,20181107,한식
226,통큰오리착한삼겹,풍요갈비왕국,이영모,20200729,한식
227,(주)에이치엘코포레이션,한뚝수육국밥,김민찬,20190603,한식
228,엘푸드,청진동해장국,최병만,20090100180,한식
229,영푸드,쭈꾸미집,유지원,20180319,한식
230,(주)마당쇠,마당쇠돼지갈비,이경희,20160306,한식
231,(주)더맛있는생각,고향옥얼큰순대국,최지용,20190451,한식
232,진이푸드(주),진이찬방,이석현,20080200209,한식
233,(주)선호에프앤비,함흥제일 속초 코다리냉면,김종범,20200735,한식
234,마린보이유통,마린보이동태탕.찜.코다리1번가,최기석,20170265,한식
235,(주)엠디에프시파트너스,모두뼈다귀감자탕,고경남,20200734,한식
236,(주)한경코퍼레이션,한가네숯불닭갈비,한형덕,20130482,한식
237,골든키본,두근두근숨쉬는숨두부,송태융,20191359,한식
238,(주)명가,통뼈감자탕,이지용,20080300046,한식
239,(주)썩세스웨이,맛없으면 환불해주는 장군집,장문수,20191437,한식
240,(주)조선팔도,조선팔도,"강윤미, 강윤진",20190728,한식
241,(주)천하에프앤비,천하대창군,"권오덕, 박종현",20200715,한식
