번호,상호,영업표지,대표자,등록번호,업종
398,(주)김덕후컴퍼니,김덕후의 곱창조,김덕후,20140861,기타 외식
399,파파1215(PAPA1215),파파1215,김민기,20200455,기타 외식
400,(주)라무진,라무진,주일용,20141134,기타 외식
401,봉평산골메밀촌,원조강영숙봉평메밀촌,최홍집,20120100308,기타 외식
402,앗싸(주),앗싸곱창,박창호,20100100309,기타 외식
403,(주)제이엔케이패밀리,곱창고,"곽길호, 김종근",20140502,기타 외식
404,깐튀남에프앤비,깐튀남(깐풍기를 튀기는 남자들),천웅,20190430,기타 외식
405,리치푸드(주),복덮방,여영주,20200148,기타 외식
406,(주)프랜몬스터,경성부대찌개,최보선,20200447,기타 외식
407,진미통상,꼬꼬순이,박문규,20120100693,기타 외식
408,"왕서방치킨피자,울트라강정(예찬)",왕서방왕치킨피자,정명숙,20100100417,기타 외식
409,스시&후라이,스시&후라이,전광수,20190822,기타 외식
410,브랜드인터랙티브(주),에바돈가츠,심민섭,20200439,기타 외식
411,툴스돈카츠,툴스돈카츠,한종훈,20160478,기타 외식
412,썰로인연구소,등심연구소,"장민규,장성규",20191118,기타 외식
413,오야스미파주점,오야스미,윤종필,20180761,기타 외식
414,(주)골든하인드,에그드랍(EGG DROP),노영우,20180139,기타 외식
415,(주)캔즈코리아,키친콜라보,김정현,20200411,기타 외식
416,브로스고,투고샐러드(TO GO salad),"박대우, 박영우",20161076,기타 외식
417,해피소스,숯불의 향기,함정숙,20160330,기타 외식
418,굿데이푸드,반반한족발닭발,민혜영,20171558,기타 외식
419,아기숟가락,아기숟가락,김경희,20200388,기타 외식
420,해마로푸드서비스(주),붐바타,박성묵,20170630,기타 외식
421,본프레시,혼술식당,김종욱,20200345,기타 외식
422,(주)해성외식,통큰갈비,김해성,20160400,기타 외식
423,통발집,통발집,이세림,20191413,기타 외식
424,(주)더블류스텔라,24티에스라운지(24TS Lounge),우상미,20200328,기타 외식
425,엔피푸드,블랙오브버거,박종환,20200317,기타 외식
426,(주)북촌사람들,북촌손만두,전영석,20120100362,기타 외식
427,더스카이팜후라이드참잘하는집지점,후라이드참잘하는집,김세연,20170439,기타 외식
428,(주)트리플에이컴퍼니,룸서비스 파이브스타,전운기,20191258,기타 외식
429,서치온,어게인리프레쉬,이준영,20200043,기타 외식
430,(유)버거스테이지,버거스테이지,"김태호, 최형욱",20200244,기타 외식
431,(주)본가장수촌,본가장수촌,최상락,20080200249,기타 외식
432,라온에프앤씨,등갈비애꼬치다,나익균,20171245,기타 외식
433,(주)제니라이프,보울박스,신지은,20200201,기타 외식
434,메이크어딜리버리,메이크 어 딜리버리,진희태 외 1명,20200174,기타 외식
435,하우돈곱창,하우돈곱창,정연순,20160493,기타 외식
436,(주)웰빙코리아,소담촌,허관행,20141179,기타 외식
437,(주)제이스타임,에그박스,조허정,20200159,기타 외식
438,(주)제이에스씨컴퍼니,정성찬,정성찬,20180639,기타 외식
439,FC푸드,닥엔돈스,유재현,20100600021,기타 외식
440,(주)채선당,채선당도시락,김익수,20200017,기타 외식
441,(주)감칠맛,제주도그릴,김도현,20150618,기타 외식
442,번영식당,배달삼겹 돼장장이,이세림,20200149,기타 외식
443,(주)월드베브릿지,베브릿지,"조현우, 김연지",20170280,기타 외식
444,(주)란체스터에프앤비,싸움의고수,박요하,20151217,기타 외식
445,(주)한국창업능률개발원,노포식당,권순만,20200132,기타 외식
446,마초F&B,빨간마초닭발,이순옥,20171060,기타 외식
447,(주)다이노에프에스,백년회관서서갈비,임진철,20180359,기타 외식
448,(주)루시카토,루시카토캔디,강인석,20150608,기타 외식
449,(주)다이노에프에스,공룡고기,임진철,20100100051,기타 외식
450,궁잔기지떡,궁 잔기지떡,오기석,20191036,기타 외식
451,서울미트볼,서울미트볼,두현수,20190369,기타 외식
452,(주)지엔에스우쿠야,BBQ 올리브돈까스,김훈,20080100654,기타 외식
453,(주)엔제이컴퍼니,고굽남 고기굽는남자,정연규,20150842,기타 외식
454,(주)지엔에스우쿠야,우쿠야,김훈,20080100579,기타 외식
455,(주)나드리에프에스,나드리김밥,권려원,20140164,기타 외식
456,(주)하마에프씨,화로상회,김창길,20170915,기타 외식
457,전원숯불갈비,전원숯불,엄태인,20141254,기타 외식
458,(주)짬뽕상회,짬뽕상회,정연재,20130394,기타 외식
459,(주)우성에프앤에스,용브라더스 키친,정득규,20200037,기타 외식
460,㈜케이씨인터내셔널,아재불닭발,이광천,20171391,기타 외식
461,삼바리,해산물직화구이전문점삼바리,박상원,20181220,기타 외식
462,(주)아이윈,포아이니(PHOINI),"윤한주, 한범구",20170702,기타 외식
463,모든F&C,인근주민,윤인근,20161302,기타 외식
464,(주)브이에프알씨,엠쿡,정재명,20191397,기타 외식
465,어깨동무컴퍼니,사계절카레,조재민,20180714,기타 외식
466,(주)봉푸드,용호동낙지,김재익,20170139,기타 외식
467,(주)해리코리아,돼지대첩,김철윤,20190602,기타 외식
468,와이주스,와이주스,김태준,20181277,기타 외식
469,(주)플라잉테이블,이태리함박육쌀국수,한국인,20191035,기타 외식
470,인생보조개,인생보조개,김기옥,20191348,기타 외식
471,(주)씨앤에이치글로벌,참치라이더,고명숙,20190006,기타 외식
472,(주)대한푸드,군자대한곱창,권오준,20190352,기타 외식
473,본아이에프(주),본죽,김철호,20080100243,기타 외식
474,(주)종로에프엔씨,종로할머니칼국수 수(手),박동욱,20120100277,기타 외식
475,(주)트라,코니아일랜드 핫도그,김영수,20181188,기타 외식
476,(주)어판왕,어사출또,김규정,20171100,기타 외식
477,(주)피쉬바게트,어묵먹은호랑이,김미정,20170421,기타 외식
478,(주)핫시즈너,불닭발땡초동대문엽기떡볶이,금교일,20130100283,기타 외식
479,미아리우동집,미아리우동집,류제선,20150402,기타 외식
480,(주)은혜푸드,참만복,이창원,20191308,기타 외식
481,(주)글로리아에프아이,푸주한,차정한,20181071,기타 외식
482,(주)디저트메이커스,디저트39,신민창,20150811,기타 외식
483,백락촌,백락촌,이성우,20180274,기타 외식
484,(주)배달돼지,배달돼지,신소정,20170055,기타 외식
485,(주)김가네,김가네김밥,김용만,20080100109,기타 외식
486,보승FC,미쓰족발,정찬희,20130100064,기타 외식
487,보승FC,보승대한족발집,정찬희,20140649,기타 외식
488,(주)에이트,팔자막창,조승현,20100100613,기타 외식
489,(주)즐거운세상,바르미샤브샤브n칼국수,서기수,20100600005,기타 외식
490,찜다해,찜다해,전제일,20140505,기타 외식
491,(주)즐거운세상,바르미샤브칼국수,서기수,20090600020,기타 외식
492,스미스이노베이션,허브스미스(Herbsmith),권영호,20181100,기타 외식
493,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,우상미,20130144,기타 외식
494,어부홍씨횟집,어부홍씨물회,홍원천,20100300038,기타 외식
495,곱창생각,도래홍창도래홍창,박유찬,20191248,기타 외식
496,리얼디,리얼디(Real D),현재원,20190924,기타 외식
497,(주)리원에프앤씨,몰틀리,이형도,20180570,기타 외식
498,웃는돌참치,이흥선참치,이성희,20150295,기타 외식
499,더정담,토스트굽는사람들,김미선,20080500004,기타 외식
500,(주)데일리킹,포메인RED,김대일,20191204,기타 외식
501,(주)데일리킹,포메인,김대일,20100100405,기타 외식
502,(주)제이에이치컴퍼니,청년고깃집담,강현모,20190754,기타 외식
503,돌삼닭하남점,돌삼닭,유은정,20171111,기타 외식
504,에그박스,에그박스,배수빈,20191189,기타 외식
505,(주)비에뜨반미,비에뜨반미,이계준,20171153,기타 외식
506,더족발,더족발,오현태,20150879,기타 외식
507,두껍삼,두껍삼,정영인,20170996,기타 외식
508,(주)놀부,호반식,안세진,20181007,기타 외식
509,돈푸드시스템,돈족골,김부곤,20080100538,기타 외식
510,꼬꼬방집으로삼겹본점,꼬꼬방집으로삼겹,변회경,20170336,기타 외식
511,제이에이치푸드팩토리,족황상제,이동준,20170284,기타 외식
512,(주)놀부,방콕포차,안세진,20180706,기타 외식
513,돈카츠&화꾸어,돈카츠&화꾸어,김재식,20180362,기타 외식
514,(주)엠에스엠푸드,맘스민,성인숙,20191152,기타 외식
515,카츠젠,카츠젠,임상식,20170903,기타 외식
516,광평도새기촌본점,광평도새기촌,김남훈,20140579,기타 외식
517,푸드피알,호천당,이명빈,20180055,기타 외식
518,더램,더램(THE램),김진영,20150261,기타 외식
519,(주)놀부,타이거마라,안세진,20191148,기타 외식
520,(주)마루에프씨,우마루,"임완규, 송주임",20080100532,기타 외식
521,매반생면,매반생면,고향진,20150060,기타 외식
522,(주)마루에프씨,육장갈비,"임완규, 송주임",20120100267,기타 외식
523,아메리칸트레이,아메리칸트레이,"장유성, 장하일",20190804,기타 외식
524,(주)엉클컴퍼니,엉클부대찌개,"권도양,원묵",20170402,기타 외식
525,베트남쌀국수포냐,베트남쌀국수포냐,이연희,20180264,기타 외식
526,(주)지엔에스에프앤비,소신,이상열,20191124,기타 외식
527,아이제이(IJ)푸드,소문난공주떡볶이,박성경,20090600059,기타 외식
528,성백F&S,33떡볶이,이호성,20170358,기타 외식
529,(주)대호가,죽이야기,임영서,20080100328,기타 외식
530,디오디시스템,황홀한막창,김윤의,20140976,기타 외식
531,베러댄와플협동조합,베러댄와플,이수민,20190326,기타 외식
532,(주)깐깐한패밀리,깐깐한족발,정민환,20151210,기타 외식
533,지엔에스와타미푸드앤베버리지서비스(주),와타미,요시다 타카노리,20180217,기타 외식
534,안지랑&사람들,안지랑곱창막창,우기,20151106,기타 외식
535,동방인터내셔널,미스터양꼬치,"이창동, 최은석",20170724,기타 외식
536,이김컴퍼니,카마보코,이장혁,20181105,기타 외식
537,(주)티지와이,가마치삼계탕,김재곤,20160797,기타 외식
538,(주)더윈코리아,만이갈비,"김일수, 윤현준",20190649,기타 외식
539,(주)티지와이,가마치통닭,김재곤,20160798,기타 외식
540,소문난막창,우창훈의 소문난막창,이정옥,20171182,기타 외식
541,(주)인지상정에이치엔,육전면사무소,조민규,20120100290,기타 외식
542,아낙촌FC,아낙촌,이인철,20100300021,기타 외식
543,해피브릿지협동조합,도쿄스테이크,김철환,20160575,기타 외식
544,배터지는갈비,배터지는갈비,장유미,20170530,기타 외식
545,(주)킹엔콩,킹엔콩 카페,조기연,20160558,기타 외식
546,씨에프,옹헤야,윤진현,20130302,기타 외식
547,츄카롱,츄카롱,이혜리,20180943,기타 외식
548,(주)아이언미트,숙달돼지,박경준,20171553,기타 외식
549,(주)씨앤에이치글로벌,육회한연어,고명숙,20151091,기타 외식
550,하오하오짬뽕전문점,왕양 하오하오,왕양,20170395,기타 외식
551,계림마늘닭,종로계림닭도리탕원조,이성민,20171164,기타 외식
552,오늘김해뒷고기,오늘김해생뒷고기,이내한,20150791,기타 외식
553,(주)라이프푸드컴퍼니,인생고기집,어진영,20190140,기타 외식
554,(주)일미락푸드네트웍스,정직한푸줏간육화몽,권지효,20170526,기타 외식
555,포36거리가맹사업부,포36거리,서민석,20130100002,기타 외식
556,제이에이치푸드,jay coffee,박재현,20160608,기타 외식
557,55온푸드,55온족발,김소현,20110600023,기타 외식
558,(주)성운에프씨,명동칼국수,유명상,20150682,기타 외식
559,"한성푸드,한성컨설팅",최용찬의불노리,이명희,20110600027,기타 외식
560,(주)커틀랩,돈까스상회,김소은,20180691,기타 외식
561,가온컴퍼니,고미후쿠데판,이승태,20170687,기타 외식
562,(주)인에프앤씨,인기명,곽재혁,20150651,기타 외식
563,가온컴퍼니,면아당,이승태,20170692,기타 외식
564,(주)에쎄레,에쎄레젤라또,정철호,20150230,기타 외식
565,고철상,고철상,송숙경,20170613,기타 외식
566,하남핫푸드,하남핫쭈꾸미,"양승현,김민승",20171280,기타 외식
567,하노이별기흥점,하노이별,"윤만상,김형주",20161185,기타 외식
568,(주)푸드하우스,곱창가,박강훈,20150927,기타 외식
569,(주)티엘에프앤씨,노가리&BEER,임민우,20161067,기타 외식
570,(주)퍼스트원,토시래,원선중,20100100620,기타 외식
571,왓삼푸드,왓삼,김기현,20151175,기타 외식
572,현일병의까스돈&피자앤치킨군단,현일병의 까스돈,김옥화,20171239,기타 외식
573,태성추어탕,태성추어탕,장태순,20140537,기타 외식
574,원조멸치국수,공릉동원조멸치국수,이석환,20130209,기타 외식
575,(주)대천부,대천부 훠궈,허봉련,20191061,기타 외식
576,(주)조은음식드림,맛나슈퍼,안광선,20160531,기타 외식
577,(주)명인에프엔비,면당포,성창호,20181380,기타 외식
578,(주)지엔에스에프앤비,닭익는마을도리마루,이상열,20080100648,기타 외식
579,(주)지엔에스에프앤비,닭익는마을,이상열,20080100647,기타 외식
580,(주)장충당,장충당,조창호,20100100622,기타 외식
581,(주)지엔에스엠엔에프,맘앤팜왕푸짐,오정주,20141192,기타 외식
582,(주)조은세상에프엔씨,화통집,김대근,20140932,기타 외식
583,(주)강남로하스,강남교자,신철호,20120500002,기타 외식
584,(주)지엔에스엠엔에프,퇘랑숯돌생고기,오정주,20080100498,기타 외식
585,티앤에스피플(주),미소공장,이창근,20120300084,기타 외식
586,가온컴퍼니,장호짤라집,이승태,20170690,기타 외식
587,(주)행복한구이세상,연타발,이명호,20140746,기타 외식
588,(주)해지온,케이콜라보김밥∙떡볶이,조두희,20160220,기타 외식
589,노성일참치,노성일참치,"노성일, ZHENG CHENGHUA",20181093,기타 외식
590,월천삼계탕,월천삼계탕,전병도,20181098,기타 외식
591,(주)청춘,오징어청춘,김경호,20110100406,기타 외식
592,(주)풀잎채,풀잎채,정인기,20141270,기타 외식
593,마루앤F/D,마루샤브,정민수,20110100484,기타 외식
594,지구대표족발,지구대표족발,임주현,20190160,기타 외식
595,(주)킨지(KINJI),킨지(KINJI),강준수,20180262,기타 외식
596,족발팩토리,족발팩토리,강동연,20160592,기타 외식
597,(주)농심,코코이찌방야,박준,20100100189,기타 외식
598,마루앤F/D,백오도찹쌀누룽지탕,정민수,20170757,기타 외식
599,짱가네,김태진 포크포크(PorkFork),김태진,20130100168,기타 외식
600,당산오돌,당산오돌,이승철,20180773,기타 외식
601,(주)아리솔에프씨,꽃담은소,김인길,20141013,기타 외식
602,(주)오리지날스푼,스푼더마켓,송준호,20130175,기타 외식
603,(주)후니에프앤비,홍대개미,"김형일, 임준성",20160621,기타 외식
604,(주)바른맘푸드,꼽창꼽창,정종미,20170787,기타 외식
605,(주)오리지날스푼,오스푼,송준호,20180465,기타 외식
606,(주)오리지날스푼,스푼더스트릿,송준호,20180974,기타 외식
607,오늘의Recipe,카라돈,임지웅,20191024,기타 외식
608,가야푸드,쏘쏘맥주집,한만수,20120100183,기타 외식
609,인터푸드플래닝,육회지존,이상걸,20090100360,기타 외식
610,(주)케이제이컴퍼니,자성당쫄면,김종호,20151037,기타 외식
611,마약먹태,마약먹태,김학우,20160658,기타 외식
612,정가네화덕구이족발,정가네화덕구이족발,정준영,20171024,기타 외식
613,(주)다채원,토마토도시락,이의연,20100100165,기타 외식
614,푸드이노베이션,착한낙지,손학봉,20110100252,기타 외식
615,골든카우보이,혜화동돈까스극장,이승용,20160464,기타 외식
616,(주)씨엔에프알티에스,펍피맥,김용민,20171536,기타 외식
617,(주)동원홈푸드,샌드프레소,신영수,20080100407,기타 외식
618,낭만닭발,낭만닭발,김창식,20110100624,기타 외식
619,(주)건우F&B,37.5익스프레스,김희철,20181282,기타 외식
620,(주)플랩잭팬트리(FlapjackPantry),플랩잭팬트리(Flapjack Pantry),이재용,20140931,기타 외식
621,(주)제이엔에프,빅다방,정판재,20160007,기타 외식
622,중경홍중샤브뷔페,홍중라좡훠궈,김지윤,20191019,기타 외식
623,(주)쿡앤리빙,가츠린,김한성,20161134,기타 외식
624,(주)제이에스인터푸드,꼬챙이,한동훈,20080200166,기타 외식
625,제이오에프앤씨,바른곱창,방을용,20190314,기타 외식
626,(주)948에프엔비,948키친(948Kitchen),김형철,20140447,기타 외식
627,(주)비앤비푸드시스템,불불이족발,박흥민,20110100503,기타 외식
628,(주)제이앤피몽뜨레,몽뜨레셰프,호영란,20160976,기타 외식
629,(주)피에프에스,배달5삼겹,양승범,20171103,기타 외식
630,(주)맛있는공장,1인용,김종민,20161053,기타 외식
631,(주)피에프에스,화적단,양승범,20150666,기타 외식
632,(주)피에프에스,육회공작소,양승범,20150659,기타 외식
633,달려라팬,달려라팬,강주희,20171026,기타 외식
634,(주)케이더블유프랜차이즈,쉐프의부대찌개,박건욱,20150273,기타 외식
635,(주)티엠홀딩스,쇼부,김명환,20150422,기타 외식
636,(주)바른파트너즈,정돈,문정환,20191005,기타 외식
637,상돈이비빔돼지,상돈이비빔돼지,김윤정,20140043,기타 외식
638,(주)테이스터스,바스버거(BAS BURGER),서경원,20180899,기타 외식
639,다원푸드,설화참숯닭갈비,김설화,20120500064,기타 외식
640,(주)호경에프씨,코바코,이용재,20080100101,기타 외식
641,(주)제이스타임,크래프트벨트,조허정,20171396,기타 외식
642,(주)비에스다이닝코리아,비손샤브칼국수,구철회,20180344,기타 외식
643,(주)예진희알이에프,바다양푼이 동태탕 찜,이성욱,20160311,기타 외식
644,(주)제이스타임,용구네팔도호떡,조허정,20170653,기타 외식
645,씨케이프랜즈,고마담치킨,성제엽,20140998,기타 외식
646,(주)바른식,바른식 수유동 옛날면옥,김천수,20170840,기타 외식
647,(주)바른식,반하는보쌈&밥상,김천수,20140333,기타 외식
648,(주)바른식,바른식시골보쌈&감자옹심이,김천수,20120100188,기타 외식
649,(주)일승식품,돈까스클럽,이규석,20100100554,기타 외식
650,(주)일승식품,돈까스팩토리,이규석,20170153,기타 외식
651,최동민양푼갈비,최동민양푼갈비,최동민,20150177,기타 외식
652,(주)제이에스케이에프앤비,더블핸드스테이크,전현덕,20160812,기타 외식
653,현가창업경영컨설팅,현가네33족발,김병수,20090600040,기타 외식
654,빛가람푸드,빛가람국밥,차재환,20141253,기타 외식
655,커피스미스에프씨(주),커피스미스드래프트,손태영,20161206,기타 외식
656,해운대다퍼주는집@조개찜,해운대조개찜다퍼주는집,이혜성,20130100253,기타 외식
657,커피스미스에프씨(주),커피스미스,손태영,20110100125,기타 외식
658,(주)더원코리아,더오니기리플러스,최재영,20160813,기타 외식
659,장발장,장발장,백진주,20190235,기타 외식
660,(주)신창NC,오징어나라,황환노,20090100524,기타 외식
661,(주)디아이에프앤비,달인의찜닭,박병욱,20130347,기타 외식
662,(주)더원코리아,마이카츠,최재영,20170764,기타 외식
663,(주)선굼터,선굼터,김승국,20150087,기타 외식
664,(주)즐거운,즐거운심야식당,권성준,20171551,기타 외식
665,와이에스,야꼬닭바베큐 & 취향저격안심탕수육,김대근,20180787,기타 외식
666,㈜헬로에프앤비,닭대장,김연희,20190975,기타 외식
667,(주)지누코,크레이지후라이,남기우,20171516,기타 외식
668,(주)한길에프씨,현죽,김선숙,20080200089,기타 외식
669,(주)더본코리아,원키친,백종원,20170536,기타 외식
670,(주)백년불고기,백년불고기,소남수,20180783,기타 외식
671,(주)여유와즐거움,TAPTAP(탭탭),김형인,20181155,기타 외식
672,서소문(주),서소문족발,조영석,20150244,기타 외식
673,푸드리퍼블릭(주),후쿠오카모츠나베,오정미,20170327,기타 외식
674,(주)카모메호스피탈리티그룹,믿음직화,최진수,20190937,기타 외식
675,(주)태강에프앤씨,소담비빔국수,황준호,20100100572,기타 외식
676,(주)육칠팔,백정,김기곤,20090100130,기타 외식
677,(주)육칠팔,육칠팔,김기곤,20090100133,기타 외식
678,(주)모던키친컴퍼니,피맥컴퍼니,최명우,20180582,기타 외식
679,(주)풍전에프앤비,그라찌에,김영호,20150166,기타 외식
680,(주)케리온,원조설악추어탕,전완진,20080200079,기타 외식
681,종로푸드시스템(주),기왓골,권태완,20160724,기타 외식
682,내가찜한코다리찜(내찜코),내가찜한코다리찜,박영기,20170004,기타 외식
683,더진코리아(THEJINKOREA),진1926,윤태경,20170626,기타 외식
684,에스티씨프랜차이저,순수치킨,박두하,20160312,기타 외식
685,더드림컴퍼니,룰루랄라,이승민,20151013,기타 외식
686,(주)비본코리아,달테이블,이희웅,20141140,기타 외식
687,더오리지널팬케이크하우스프랜차이징잉크,더 오리지널 팬케이크 하우스,Ronald T. Highet,20140068,기타 외식
688,(주)금탑에프앤비,청담동말자싸롱,최성수,20130227,기타 외식
689,(주)금탑에프앤비,말자네약속다방,최성수,20160509,기타 외식
690,(주)백년가에프앤씨,백년가교동짬뽕,전서희,20151252,기타 외식
691,싱글벙글,싱글벙글복어,김송자,20090600066,기타 외식
692,(주)족발야시장,고래고래회&해산물포차,방경석,20150847,기타 외식
693,(주)더만듦,더코드,"이성훈, 김성웅",20160880,기타 외식
694,(주)앤하우스,앤하우스,하형운,20110100140,기타 외식
695,(주)해피존에프앤비,치폴레옹,정충호,20171541,기타 외식
696,(주)더씨앤디,창화당,최승국,20171058,기타 외식
697,(주)케이에스글로벌,빅보울,이헌구,20190922,기타 외식
698,진푸드서비스,닭이봉춘천닭갈비,허광,20080200026,기타 외식
699,(주)정든,정든닭발,김민석,20090100046,기타 외식
700,에스제이푸드시스템,복어잡는사람들,송미혜,20141252,기타 외식
701,(주)봉추푸드시스템,봉추찜닭,장준수,20080100240,기타 외식
702,(주)부엉이에프엔비,부엉이돈가스,유전균,20141065,기타 외식
703,(주)리원에프앤씨,리원,이형도,20140827,기타 외식
704,(주)부엉이에프엔비,남산올빼미돈까스,유전균,20190911,기타 외식
705,골치기,골치기,이원석,20130491,기타 외식
706,다라온푸드,백남옥달인손만두,안미영,20170368,기타 외식
707,(주)춘자외식,숨비소리,"하동우, 권재혁",20171443,기타 외식
708,(주)제스코푸드,청키면가,김재형,20150203,기타 외식
709,(주)족발야시장,족발야시장,방경석,20160773,기타 외식
710,(주)명랑식품,삼미대포,강준모,20190901,기타 외식
711,(주)알앤씨,삼돈이,최진숙,20170289,기타 외식
712,문전대박푸드,문전대박닭강정,정홍숙,20180620,기타 외식
713,(주)맛쭈,맛쭈서해쭈꾸미,박정빈,20090100354,기타 외식
714,(유)유달리,유달리,"강철주, 백승구",20171110,기타 외식
715,최고갈비,최고갈비,손태호,20190904,기타 외식
716,아모제푸드(주),오므토토마토,신희호,20080100283,기타 외식
717,(주)다온에프앤비,샤브정,이지현,20181036,기타 외식
718,(주)국앤쿡,국앤쿡 일층집 의정부 부대찌개,국원희,20190059,기타 외식
719,같은생각,다이꼬지,고병수,20170089,기타 외식
720,DKFOOD,돈카냉면&파스타,허정미,20180524,기타 외식
721,(주)현풍,수내닭꼬치,곽정민,20161160,기타 외식
722,(주)프레시안에프앤비,오이씨통치킨,박명철,20110100265,기타 외식
723,씨엘카이로스(주),완백부대찌개,"조용훈, 이승하",20170348,기타 외식
724,(주)브릭심,카페츄로빅,이요섭,20120100056,기타 외식
725,(주)오리엔탈푸드코리아,멘무샤,박규성,20080200265,기타 외식
726,(주)떼루와,떼루와,마영재,20151089,기타 외식
727,배가네동태탕,배가네동태탕찜전문점,배경훈,20160145,기타 외식
728,(주)다담,무보까,박정훈,20141207,기타 외식
729,(주)오리엔탈푸드코리아,코코샤브,박규성,20120100563,기타 외식
730,(주)정담,육감만족,이광태,20151159,기타 외식
731,의정부동오부대찌개,동오부대찌개,황현지,20180339,기타 외식
732,(주)산쪼메,산쪼메,신수빈,20150845,기타 외식
733,더범컴퍼니,포장배달전문점 육회백,신은선,20190881,기타 외식
734,(주)유캔에프씨,직화한상,김성용,20180897,기타 외식
735,(주)조은인,부르면돼지,오승엽,20180525,기타 외식
736,(주)디알앤코,키프레시,황준원,20180904,기타 외식
737,(주)샤브향,포램,"김원재, 이중백",20120100577,기타 외식
738,(주)샤브향,샤브향,"김원재, 이중백",20080200245,기타 외식
739,(주)에스엠제이컴퍼니,101번지 남산돈까스,조윤희,20151284,기타 외식
740,(주)에스와이인터네셔날,아자부,장소영,20180523,기타 외식
741,(주)구슬함박,구슬함박,김영복,20150932,기타 외식
742,가온컴퍼니,오가와초데판,이승태,20190855,기타 외식
743,㈜헬로에프앤비,헬로팬,김연희,20180666,기타 외식
744,(주)마세다린,야미에그,정태환,20190849,기타 외식
745,(주)어깨동무컴퍼니,테이스트오브비엣,조재민,20190840,기타 외식
746,(주)다존,원조제주껍데기,황윤찬,20190832,기타 외식
747,농업회사법인(주)사천노마,사천노마,이재웅,20180744,기타 외식
748,애플블러썸,애플블러썸,장지호,20150916,기타 외식
749,한끼,꾸이한끼,박상민,20181292,기타 외식
750,(주)홍익푸드,쿡1015,김미란,20130100320,기타 외식
751,(주)명동푸드,명동칼국수,여이형,20110100608,기타 외식
752,유소춘푸드케어,유소춘의낙곱새,김경준,20180567,기타 외식
753,입안에행복,설원칡냉면&푸짐보쌈,황승순,20100500020,기타 외식
754,번지식당,번지는식당,김지식,20170294,기타 외식
755,자연을담은삼화정삼계탕,삼화정삼계탕,윤정희,20171491,기타 외식
756,(주)두리에프앤비,큰바다해물아구찜,백경식,20180215,기타 외식
757,(주)화력발전소,불난술집,김영재,20160208,기타 외식
758,(주)웅자네푸드,웅이네 오돌뼈,이덕복,20170900,기타 외식
759,통불컴퍼니,통불,최상대,20180011,기타 외식
760,(주)유천대가,고니지니,최도현,20190793,기타 외식
761,(주)비본코리아,아이엠쿡,이희웅,20130488,기타 외식
762,(주)에이치투엠,쿠마키친(KUMA KITCHEN),윤영훈,20190024,기타 외식
763,(주)이엔에프,오리도니,"정연성, 장종혁",20170046,기타 외식
764,(주)씨에이치제이,소메랑,김찬현,20151125,기타 외식
765,(주)플라잉스팍스,젤라킹,유정희,20161279,기타 외식
766,에그마카슈,에그마카슈,이민재,20190785,기타 외식
767,(주)서래스터,서래통,박철,20150605,기타 외식
768,와이블랙,와이블랙,김정숙,20190771,기타 외식
769,보헤미안,고봉밥짜글이,남철우,20151218,기타 외식
770,(주)이든에프엔씨,월남선생,최윤정,20160828,기타 외식
771,바른창업(주),순남시래기,김영태,20150356,기타 외식
772,(주)에프씨봉대박,봉대박파스타&찜닭,이채환,20190752,기타 외식
773,(주)세컨드찬스,엑소엑소 푸드카페,"서희원,이정훈",20170547,기타 외식
774,금수식품,장금수부대찌개,장낙철,20141142,기타 외식
775,(주)빅투,그램그램,임금옥,20130100431,기타 외식
776,(주)더머거컴퍼니,에그머거,이성재,20190745,기타 외식
777,(주)한경기획,은화수식당,한경민,20140160,기타 외식
778,(주)예스미미,우리동네미미네,정은아,20130100476,기타 외식
779,(주)소담,돈까스고집,안인규,20190731,기타 외식
780,(주)라이온에프지,카툰공감,박대순,20160114,기타 외식
781,농업회사법인(주)사천노마,뭐양,이재웅,20180743,기타 외식
782,(주)윌앤컴퍼니,아메리칸에그샌드,최보경,20190715,기타 외식
783,(주)계경원,푸릴리,최상민,20150453,기타 외식
784,서가김푸드,서가 김푸드 연수해물나라,"서인환, 감애란",20170181,기타 외식
785,(주)홍담에프앤비,홍담동 홍게우동집,송성원,20190711,기타 외식
786,(주)칠프로칠백식당,칠프로칠백식당,홍대웅,20160808,기타 외식
787,(주)제이에스와이푸드,김부삼,양지삼,20161055,기타 외식
788,㈜써클앤스퀘어,그집돼지,이후창,20180855,기타 외식
789,정연푸드시스템,가리미김밥,박용훈,20160301,기타 외식
790,만나중독곱창,모두의곱창,이한비,20190095,기타 외식
791,세겹살,세겹살,한종희,20190241,기타 외식
792,치즈밥있슈,치즈밥있슈?,김슬기,20161289,기타 외식
793,더봉스코리아,알뽕달뽕,신정철,20170141,기타 외식
794,브로에프씨,치주고고,박익철,20171243,기타 외식
795,씨씨푸드(초계명가),궁짜이,"이인선,권재승",20140275,기타 외식
796,쿠산코리아(주),아비꼬,"김동완, 최재석",20090100504,기타 외식
797,(주)가배두림,가배두림,박병현,20100100063,기타 외식
798,만병통찜닭,만병통찜닭,윤두상,20190098,기타 외식
799,(주)문가네,문가네 정육식당,문종열,20190626,기타 외식
800,(주)리향인터내셔널,무스쿠스(MUSCUS),박정희,20140577,기타 외식
