번호,상호,영업표지,대표자,등록번호,업종
158,강한프랜차이즈(KHFC),815독립핫치킨,복희수,20200562,치킨
159,(주)금빛컴퍼니,1987금빛통닭,김남훈,20170012,치킨
160,(주)알통컴퍼니,알통떡강정,황선미,20130100381,치킨
161,(주)로맨틱에프엔비,낭만치킨,권오승,20180248,치킨
162,아맛나찜닭분식야식,영 아맛나,차정윤,20180173,치킨
163,(주)에이치브라더스,화르화르,하병욱,20120300066,치킨
164,알리바바파트너스(주),알리바바치킨,박미연,20170771,치킨
165,(주)빅스타푸드,천수통닭,박종현,20200145,치킨
166,농업회사법인(주)도도푸드,박군치킨,박종욱,20130438,치킨
167,(주)계미락,사쿠사쿠,김학순,20120100339,치킨
168,(주)한국창업경제연구소,마파치킨,장정용,20090100469,치킨
169,(주)우분트,치킨89(치킨팔구),김기한,20170113,치킨
170,다인에프씨(주),치킨마루,이현우,20080100052,치킨
171,(주)에이치에스푸드,79치킨,김항식,20181343,치킨
172,(주)실버축산,노상치킨,권봉만,20200553,치킨
173,(주)명진푸드,상상치킨,전우숙,20200089,치킨
174,홍익푸드,홍익마늘치킨,김보경,20200016,치킨
175,나루에프엔비(나루F&B),엠에프씨 멕시칸치킨(MFC 멕시칸치킨),백승옥,20180614,치킨
176,(주)오엠푸드,오븐마루,박성우,20130505,치킨
177,(주)코리아델로스KD,구이쟁이꾼,이길영,20180456,치킨
178,(주)코리아델로스케이디,치킨매니아,이길영,20080100545,치킨
179,(주)더썬컴퍼니,더썬치킨,박순영,20151196,치킨
180,태현에프씨(주),오후엔치킨,황인경,20140614,치킨
181,개미치킨,서개미치킨,서상정,20180404,치킨
182,(주)주완푸드,닭장수후라이드和,송민화,20180732,치킨
183,(주)케이디엔푸드,닭꾸버,김정출,20170829,치킨
184,(주)양계장집아들,양계장집아들,오성태,20171499,치킨
185,(주)세원,아리아리닭강정,유영자,20130042,치킨
186,(주)아주푸드,닭강정 맛 가격 5반하다,정형연,20171128,치킨
187,(주)조광식품,마녀치킨,김조광,20140902,치킨
188,심여사푸드,심여사천북양념통닭,심영희,20200088,치킨
189,국민마늘치킨본부,국민마늘치킨,조아라,20190675,치킨
190,푸드더하기,제일바베큐,김준석,20181174,치킨
191,대한컴퍼니,대한치킨집,도재준,20200528,치킨
192,(주)현인에프앤디,아리아치킨,유병갑,20080100401,치킨
193,티오엘드림,치킨히어로,조정래,20120100268,치킨
194,고영닭,참나무장작구이고영닭,김나연,20190440,치킨
195,(주)현인에프앤디,8800켄터키치킨,유병갑,20140759,치킨
196,(주)도담에프엔디,진도담찜닭(珍도담찜닭),현화정,20191078,치킨
197,(주)원진푸드,치킨더치킨,홍종만,20150275,치킨
198,(주)엠엔글로벌,못말리는파닭,이재일,20120100595,치킨
199,다온푸드,숯양두마리치킨,조승현,20180251,치킨
200,(주)정성푸드마스타,소담치킨,김재윤,20120100108,치킨
201,신선J.J,원봉치킨,조원봉,20190894,치킨
202,달&달치킨,달&달치킨,박종현,20120600046,치킨
203,장군닭발,장군닭발,허명자,20200106,치킨
204,농업회사법인(주)별난사람들,별별치킨,이승원,20100600023,치킨
205,더블유(W)-푸드,울통치킨,최성빈,20161048,치킨
206,(주)아이언가이즈,치교치킨,박경준,20200505,치킨
207,그레이프컴퍼니(주),맛카오 치킨,김준민,20200504,치킨
208,(주)비어프랜드,치킨퐁,한진석,20080500030,치킨
209,(주)지구당,국대후라이드치킨,김상현,20200484,치킨
210,(주)비어프랜드,치킨퐁237,한진석,20190253,치킨
211,(주)충만,충만치킨,박충만,20140594,치킨
212,(주)케이원푸드,꿀딱,서정필,20120400048,치킨
213,(주)태산유통,큰통치킨,박승근,20171129,치킨
214,키로치킨체인사업본부,키로치킨,박상용,20200462,치킨
215,김성구의성마늘치킨,김성구의성마늘치킨,김성구,20150612,치킨
216,금화푸드.냠냠숯불두마리치킨,냠냠숯불두마리치킨,이승창,20190293,치킨
217,지엠푸드,갓모어치킨,구길모,20200421,치킨
218,(주)더콥,한앤둘치킨,장미림,20090100577,치킨
219,(주)딘앤데이브,김순례 닭강정,박종열,20200381,치킨
220,(주)치킨더비,치킨더비,김현수,20130048,치킨
221,(주)참맛푸드,참맛치킨 꿀맛닭강정,박창학,20200360,치킨
222,차칸오늘치킨,차칸오늘치킨,김재현,20190360,치킨
223,온니닭,온니닭,한춘미,20200353,치킨
224,청년이닭가맹사업본부,청년이닭,모선용,20200341,치킨
225,(주)엣눅에프티에스,디떽,원정훈,20200340,치킨
226,조이세이(주),바비큐보스,조세훈,20200327,치킨
227,패밀리에프앤씨,추닭집,남기성,20180413,치킨
228,본가옛날통닭,본가옛날통닭,박우창,20171207,치킨
229,호식이두마리치킨,호식이두마리치킨,최호식,20080600014,치킨
230,(주)아이더스코리아,푸라닭,장성식,20150218,치킨
231,치킨선생,치킨선생,김현준,20181113,치킨
232,앗싸푸드,앗싸마늘닭,엄진수,20140953,치킨
233,조이세이(주),양계농장,조세훈,20200237,치킨
234,(주)공감,김삿갓통닭,조규현,20200217,치킨
235,달달한인생,인생닭강정,이윤경,20200209,치킨
236,(주)티케이푸드,태권치킨,이도형,20180913,치킨
237,제이에스컴퍼니,도레미치킨,김성환,20191341,치킨
238,(주)이루에프씨,바른치킨,이문기,20150930,치킨
239,홍대찜닭,홍대찜닭,김성자,20191155,치킨
240,(주)비어,비어(beer)365,이강훈,20200086,치킨
241,(주)치킨선수,치킨선수,김치헌,20190130,치킨
242,(주)행복드림,행복치킨,한효정,20120100656,치킨
243,(주)한국인,닭광정,한국인,20190589,치킨
244,투가이즈,투가이즈(TWO GUYS),김재홍,20181303,치킨
245,(주)빅원,빅원치킨,오능석,20191391,치킨
246,낭만장작누룽지통닭구이,낭만장작,이상화,20191414,치킨
247,인천닭강정,인천닭강정,박수정,20191435,치킨
248,(주)엠제이에프앤씨,마마치킨,홍승진,20191419,치킨
249,(주)본에스디코리아,오부장치킨,오성도,20150724,치킨
250,청원통닭,청원통닭,김창수,20190756,치킨
251,(주)제이케이푸드,화통치킨,서정민,20130100289,치킨
252,부강유통,오천사치킨,최의호,20120600064,치킨
253,부강유통,꾸꾸치킨,최의호,20120600065,치킨
254,(주)만수에프앤비,만수통닭,정동원,20191380,치킨
255,그레이프컴퍼니(주),명랑한찜닭,김준민,20171288,치킨
256,(주)에버리치에프앤비,치킨살롱,변동섭,20191368,치킨
257,교촌에프앤비(주),교촌치킨,"소진세,황학수",20080600002,치킨
258,조이세이(주),바보스,조세훈,20151293,치킨
259,조이세이(주),꿀닭,조세훈,20120100157,치킨
260,엘제이(LJ)유통,치순이통닭,진점순,20180747,치킨
261,팔팔푸드,옛날그시절 화덕찜닭,이환호,20191302,치킨
262,(주)삼덕통닭,삼덕통닭,이성화,20191301,치킨
263,유진물산,꾸꾸루꾸바베큐,최광호,20080100419,치킨
264,쉐프의연구소,텐미탕수육,최윤석,20191294,치킨
265,(주)수정,미쳐버린파닭,김수현,20100600055,치킨
266,치킨연구소,치킨연구소,문정윤,20180142,치킨
267,(주)가업에프씨,호박치킨,배승찬,20190412,치킨
268,단아한푸드,계복치,김영훈,20180823,치킨
269,사오식탁,사오깡패치킨,노동순,20180795,치킨
270,케이디유통,콩닥콩닭,이기영,20090300037,치킨
271,지연유통,모듬촌닭,권영임,20181305,치킨
272,(주)오앤씨웰푸드,치킨신드롬,오용복,20080300020,치킨
273,꼬꼬시티앤제이빅,꼬꼬시티앤제이빅,장호성,20120100513,치킨
274,(주)에스씨에프,매드후라이치킨,이신천,20120100627,치킨
275,원앤원(주),툭툭 치킨,박천희,20130381,치킨
276,장인푸드,맛있게매운(빨석구)빨간석쇠구이,황보철,20150476,치킨
277,더블플레이치킨,더블플레이치킨,남창모,20161212,치킨
278,미친닭,미친닭,황미란,20151148,치킨
279,(주)얌얌레시피치요남치킨,치요남치킨,홍성민,20180420,치킨
280,(주)웰빙푸드,자담치킨,백성재,20140475,치킨
281,(주)씨엠케이푸드,치맥킹,윤민환,20181324,치킨
282,흥성,one&two깻잎두마리치킨 (원앤투깻잎두마리치킨),김인용,20170448,치킨
283,(주)페리카나,페리카나,양희권,20080500035,치킨
284,(주)놀부,놀부옛날통닭,안세진,20150519,치킨
285,흥성에프디,One&Two깻잎두마리치킨,김민철,20190063,치킨
286,(주)이루에프씨,땡큐맘치킨,이문기,20190774,치킨
287,세음에프앤비,리킨치킨,권진형,20120100402,치킨
288,(주)김승용에프에스,용범이네 노상통닭,김승용,20191169,치킨
289,(주)제이케이푸드,치킨쥼,서정민,20090600003,치킨
290,제이에프앤씨,조선의 옛날통닭,김기환,20160173,치킨
291,제이케이유통,꾸브라꼬 숯불 두마리 치킨,"김태훈, 전민호",20171298,치킨
