번호,상호,영업표지,대표자,등록번호,업종
237,(주)까투리,까투리,"이성행, 최병복",20080400039,주점
238,(주)에프앤디파트너,와라와라,유재용,20080100356,주점
239,(주)한경기획,심야식당 치치,한경민,20150617,주점
240,(주)바론에프엔씨,이자카야 잔잔,김병섭,20190734,주점
241,(주)에스와이네트웍스,비어팩토리,김시영,20120100548,주점
242,(주)대진에프앤비,노가리슈퍼,엄준협,20171211,주점
243,(주)불땡푸드,불땡국수주점,이경목,20120400003,주점
244,신라의달밤,신라의달밤,최현덕,20130324,주점
245,식감이야기석남점,식감이야기,주승연,20180372,주점
246,순돌이네연탄집,순돌이네연탄집,김문석,20120100309,주점
247,붐비어,붐비어,임옥순,20100100052,주점
248,(주)더남,남오토코,최정호,20110100327,주점
249,(주)리코플레이트,청담이상,이정욱,20130100244,주점
250,(주)가업에프씨,도쿄술집,배승찬,20180191,주점
251,케이제이에프엔씨,짝태시대,이금자,20180152,주점
252,(주)빅토리어스,꾼노리,손우빈,20090100001,주점
253,호맥,즣호맥,이주환 외 1,20190545,주점
254,(주)트리플세븐,세븐펍,김종희,20190531,주점
255,랜돌프비어,랜돌프비어,이문희,20181214,주점
256,썸타는치킨찜닭떡볶이포차,썸타는치킨찜닭떡볶이포차,배영윤,20190503,주점
257,㈜트렌차이즈,밀회관,김재훈,20190495,주점
258,베스트당구재료,취중다마,김영만,20190482,주점
259,엠투퓨전펍프렌차이즈,더엠투,나대호,20130090,주점
260,(주)개집비어,개집비어,"박병훈,장태경",20130101,주점
261,프랜차이즈창업연구소올프랜즈,브라더오뎅,박영준,20170603,주점
262,(주)비원에프앤씨,비턴,박진성,20120100593,주점
263,(주)비어바나,비어바나(BEERVANA),"최지훈, 이인기",20190424,주점
264,DCT컴퍼니,술바다,강정준,20180443,주점
265,(주)아트몬스터파트너스,아트몬스터,박재우,20190376,주점
